,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,26,7,1,78,22,56,85
1,2,Man City,33,16,17,26,3,4,84,21,63,81
2,3,Spurs,34,17,17,22,2,10,65,39,26,68
5,4,Chelsea,34,17,17,20,6,8,59,36,23,66
3,5,Arsenal,34,17,17,19,7,8,67,46,21,64
4,6,Man Utd,33,17,16,18,8,7,66,43,23,62
6,7,Wolves,34,17,17,16,8,10,49,40,9,56
7,8,Watford,34,17,17,14,9,11,47,46,1,51
9,9,Leicester,34,17,17,14,6,14,44,45,-1,48
10,10,Everton,34,17,17,13,8,13,46,42,4,47
8,11,West Ham,34,17,17,12,7,15,42,55,-13,43
13,12,Crystal Palace,34,17,17,11,7,16,45,46,-1,40
11,13,Bournemouth,34,17,17,11,6,17,45,60,-15,39
14,14,Brighton,34,17,17,10,8,16,35,48,-13,38
16,15,Burnley,34,17,17,10,6,18,42,63,-21,36
12,16,Newcastle,34,17,17,9,8,17,34,47,-13,35
17,17,Cardiff,34,17,17,9,4,21,30,67,-37,31
15,18,Southampton,34,17,17,7,9,18,37,57,-20,30
18,19,Fulham,34,17,17,4,5,25,30,78,-48,17
19,20,Huddersfield,34,17,17,3,6,25,21,65,-44,15
