,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,28,2,4,90,23,67,86
0,2,Liverpool,34,17,17,25,7,2,74,20,54,82
2,3,Spurs,35,18,17,23,2,10,65,38,27,71
3,4,Arsenal,35,17,18,20,8,7,70,45,25,69
5,5,Chelsea,34,17,17,18,8,8,54,36,18,63
6,6,Wolves,34,17,17,13,11,10,40,37,3,63
4,7,Man Utd,33,17,16,17,7,9,60,45,15,60
9,8,Leicester,35,18,17,15,5,15,48,47,1,51
8,9,West Ham,35,17,18,14,8,13,47,50,-3,51
7,10,Watford,35,18,17,13,9,13,52,57,-5,49
10,11,Everton,34,17,17,12,9,13,50,46,4,46
11,12,Bournemouth,35,17,18,12,5,18,47,63,-16,43
13,13,Crystal Palace,35,18,17,10,7,18,41,47,-6,39
12,14,Newcastle,34,17,17,9,8,17,31,45,-14,38
15,15,Southampton,34,17,17,8,11,15,37,54,-17,38
16,16,Burnley,34,17,17,10,7,17,38,60,-22,37
14,17,Brighton,34,17,17,9,9,16,37,51,-14,36
17,18,Cardiff,34,17,17,8,6,20,29,63,-34,30
18,19,Fulham,35,18,17,5,7,23,34,75,-41,22
19,20,Huddersfield,35,17,18,4,6,25,24,66,-42,18
