,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,8,3,77,24,53,83
1,2,Man City,35,17,18,26,4,5,86,25,61,82
2,3,Spurs,36,18,18,23,2,11,66,38,28,71
5,4,Chelsea,35,17,18,21,7,7,67,35,32,70
3,5,Arsenal,35,17,18,21,7,7,73,48,25,70
4,6,Man Utd,35,18,17,18,8,9,63,48,15,62
10,7,Everton,36,18,18,14,8,14,48,44,4,50
7,8,Watford,35,18,17,14,8,13,50,52,-2,50
9,9,Leicester,35,18,17,14,7,14,45,46,-1,49
6,10,Wolves,35,17,18,13,9,13,45,44,1,48
8,11,West Ham,36,18,18,13,8,15,49,57,-8,47
12,12,Newcastle,35,17,18,10,11,14,38,44,-6,41
15,13,Southampton,36,18,18,10,11,15,40,55,-15,41
13,14,Crystal Palace,36,18,18,11,7,18,41,51,-10,40
14,15,Brighton,35,18,17,11,7,17,41,55,-14,40
11,16,Bournemouth,36,18,18,11,6,19,43,62,-19,39
16,17,Burnley,35,18,17,10,7,18,40,65,-25,37
17,18,Cardiff,36,18,18,9,7,20,34,68,-34,34
18,19,Fulham,36,18,18,5,7,24,34,76,-42,22
19,20,Huddersfield,36,18,18,3,7,26,21,64,-43,16
