,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,78,18,60,89
1,2,Man City,36,18,18,28,3,5,85,24,61,87
3,3,Arsenal,35,17,18,21,8,6,75,42,33,72
2,4,Spurs,36,18,18,23,1,12,66,38,28,70
4,5,Man Utd,35,18,17,20,8,7,70,45,25,70
5,6,Chelsea,35,17,18,19,7,9,55,35,20,65
6,7,Wolves,36,18,18,14,8,14,47,51,-4,63
8,8,West Ham,36,18,18,14,6,16,48,57,-9,49
13,9,Crystal Palace,36,18,18,12,7,17,43,47,-4,45
9,10,Leicester,35,18,17,13,5,17,46,52,-6,45
12,11,Newcastle,36,18,18,11,9,16,36,46,-10,45
14,12,Brighton,36,18,18,13,6,17,42,52,-10,45
7,13,Watford,36,18,18,12,8,16,48,62,-14,45
10,14,Everton,36,18,18,11,10,15,49,51,-2,44
11,15,Bournemouth,36,18,18,11,8,17,50,68,-18,43
15,16,Southampton,36,18,18,9,11,16,45,57,-12,41
16,17,Burnley,36,18,18,9,9,18,42,66,-24,36
17,18,Cardiff,36,18,18,10,5,21,33,65,-32,35
18,19,Fulham,36,18,18,6,8,22,38,77,-39,26
19,20,Huddersfield,36,18,18,5,5,26,23,66,-43,20
