,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,27,9,1,83,21,62,90
1,2,Man City,38,19,19,26,8,4,98,31,67,86
3,3,Arsenal,38,19,19,23,8,7,72,44,28,77
2,4,Spurs,37,19,18,23,3,11,69,42,27,72
5,5,Chelsea,37,18,19,20,9,8,66,42,24,69
4,6,Man Utd,37,19,18,20,9,8,74,52,22,69
6,7,Wolves,37,18,19,17,10,10,52,42,10,61
7,8,Watford,37,19,18,14,10,13,50,51,-1,52
11,9,Bournemouth,37,18,19,15,5,17,56,67,-11,50
8,10,West Ham,37,18,19,14,7,16,49,59,-10,49
10,11,Everton,37,18,19,13,7,17,49,53,-4,46
9,12,Leicester,37,19,18,13,7,17,44,50,-6,46
12,13,Newcastle,37,18,19,12,10,15,36,43,-7,46
13,14,Crystal Palace,37,19,18,12,8,17,48,49,-1,44
14,15,Brighton,38,19,19,11,8,19,38,53,-15,41
16,16,Burnley,38,19,19,10,7,21,43,73,-30,37
15,17,Southampton,37,19,18,8,12,17,41,64,-23,36
17,18,Cardiff,37,18,19,9,6,22,35,68,-33,33
18,19,Fulham,37,19,18,5,5,27,36,83,-47,20
19,20,Huddersfield,37,18,19,3,6,28,22,74,-52,15
