,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,27,3,6,85,24,61,84
0,2,Liverpool,36,18,18,24,10,2,76,23,53,82
3,3,Arsenal,37,18,19,21,8,8,79,49,30,72
4,4,Man Utd,36,18,18,20,10,6,74,45,29,72
2,5,Spurs,37,19,18,22,3,12,64,40,24,69
5,6,Chelsea,36,18,18,18,9,9,60,44,16,64
6,7,Wolves,36,18,18,13,11,12,46,45,1,63
9,8,Leicester,36,18,18,16,6,14,50,46,4,55
7,9,Watford,36,18,18,14,9,13,49,52,-3,52
12,10,Newcastle,36,18,18,12,8,16,35,45,-10,47
8,11,West Ham,36,18,18,13,7,16,47,61,-14,47
14,12,Brighton,37,19,18,13,7,17,42,50,-8,46
10,13,Everton,36,18,18,12,8,16,47,51,-4,45
11,14,Bournemouth,37,18,19,12,7,18,48,64,-16,45
13,15,Crystal Palace,36,18,18,12,6,18,41,51,-10,44
16,16,Burnley,36,18,18,10,8,18,42,66,-24,38
15,17,Southampton,36,18,18,8,10,18,40,59,-19,37
17,18,Cardiff,36,18,18,9,6,21,34,66,-32,33
18,19,Fulham,36,18,18,7,6,23,34,72,-38,27
19,20,Huddersfield,36,18,18,4,8,24,21,61,-40,20
