,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,7,2,73,22,51,79
1,2,Man City,32,15,17,25,3,4,85,23,62,78
2,3,Spurs,32,17,15,21,1,10,61,34,27,64
3,4,Arsenal,32,15,17,19,6,7,67,42,25,64
4,5,Man Utd,32,17,15,18,7,7,63,45,18,63
5,6,Chelsea,32,16,16,18,7,7,54,35,19,62
6,7,Wolves,33,16,17,13,8,12,42,43,-1,60
7,8,Watford,33,17,16,14,7,12,53,49,4,50
9,9,Leicester,33,17,16,14,5,14,44,44,0,48
8,10,West Ham,32,15,17,12,7,13,42,47,-5,44
11,11,Bournemouth,33,16,17,12,5,16,44,57,-13,43
10,12,Everton,32,16,16,11,8,13,44,43,1,42
13,13,Crystal Palace,33,17,16,11,6,16,41,44,-3,41
12,14,Newcastle,33,16,17,10,8,15,35,45,-10,41
14,15,Brighton,32,16,16,10,8,14,36,45,-9,38
15,16,Southampton,33,17,16,8,10,15,39,56,-17,37
16,17,Burnley,33,17,16,9,6,18,37,61,-24,33
17,18,Cardiff,33,16,17,8,4,21,30,67,-37,28
18,19,Fulham,33,17,16,4,6,23,30,75,-45,18
19,20,Huddersfield,33,16,17,3,5,25,19,62,-43,14
