,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,25,2,5,84,25,59,77
0,2,Liverpool,33,17,16,23,7,3,72,22,50,76
2,3,Spurs,32,17,15,22,1,9,63,34,29,67
3,4,Arsenal,32,15,17,19,6,7,66,45,21,63
4,5,Man Utd,32,17,15,18,8,6,65,44,21,62
5,6,Chelsea,32,16,16,18,6,8,53,36,17,60
6,7,Wolves,33,16,17,13,8,12,46,44,2,47
7,8,Watford,32,17,15,12,9,11,46,48,-2,45
10,9,Everton,32,16,16,12,7,13,45,42,3,43
9,10,Leicester,32,16,16,12,6,14,41,44,-3,42
8,11,West Ham,32,15,17,12,6,14,41,48,-7,42
11,12,Bournemouth,33,16,17,11,6,16,48,63,-15,39
12,13,Newcastle,32,16,16,10,8,14,35,40,-5,38
13,14,Crystal Palace,32,16,16,10,6,16,38,45,-7,36
14,15,Brighton,32,16,16,9,8,15,36,48,-12,35
15,16,Southampton,33,17,16,8,11,14,41,56,-15,35
16,17,Burnley,33,17,16,9,6,18,41,67,-26,33
17,18,Cardiff,33,16,17,9,5,19,32,63,-31,32
18,19,Fulham,32,16,16,5,5,22,32,71,-39,20
19,20,Huddersfield,32,16,16,3,5,24,18,58,-40,14
