,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,29,4,5,98,32,66,91
0,2,Liverpool,38,19,19,26,11,1,80,24,56,89
3,3,Arsenal,38,19,19,22,8,8,77,47,30,74
2,4,Spurs,37,19,18,23,3,11,70,42,28,72
4,5,Man Utd,37,19,18,21,9,7,69,47,22,72
5,6,Chelsea,38,19,19,20,10,8,63,42,21,70
6,7,Wolves,38,19,19,15,11,12,51,48,3,56
7,8,Watford,37,19,18,14,8,15,53,53,0,50
8,9,West Ham,37,18,19,14,8,15,49,55,-6,50
12,10,Newcastle,38,19,19,12,11,15,41,46,-5,47
9,11,Leicester,38,19,19,13,8,17,48,54,-6,47
11,12,Bournemouth,38,19,19,12,9,17,51,67,-16,45
10,13,Everton,37,18,19,11,11,15,50,54,-4,44
14,14,Brighton,38,19,19,12,8,18,48,57,-9,44
13,15,Crystal Palace,38,19,19,10,12,16,46,50,-4,42
16,16,Burnley,38,19,19,10,8,20,44,69,-25,38
15,17,Southampton,37,19,18,9,10,18,46,66,-20,37
17,18,Cardiff,37,18,19,9,6,22,33,73,-40,33
18,19,Fulham,38,19,19,5,7,26,38,87,-49,22
19,20,Huddersfield,37,18,19,4,8,25,21,63,-42,20
