,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,76,21,55,82
1,2,Man City,32,15,17,25,3,4,84,23,61,78
2,3,Spurs,34,17,17,22,2,10,62,35,27,68
3,4,Arsenal,33,16,17,20,6,7,69,41,28,67
4,5,Man Utd,32,17,15,19,7,6,62,41,21,66
5,6,Chelsea,33,16,17,19,6,8,57,37,20,64
6,7,Wolves,33,16,17,13,8,12,43,45,-2,60
10,8,Everton,34,17,17,14,7,13,50,44,6,50
9,9,Leicester,34,17,17,14,5,15,45,45,0,48
7,10,Watford,33,17,16,13,8,12,45,46,-1,48
11,11,Bournemouth,34,17,17,13,5,16,50,65,-15,46
8,12,West Ham,33,16,17,12,6,15,44,51,-7,43
12,13,Newcastle,34,17,17,10,8,16,32,45,-13,41
13,14,Crystal Palace,33,17,16,9,8,16,37,43,-6,37
14,15,Brighton,34,17,17,10,7,17,39,51,-12,37
15,16,Southampton,33,17,16,8,10,15,38,55,-17,37
16,17,Burnley,34,17,17,9,6,19,42,67,-25,33
17,18,Cardiff,34,17,17,9,5,20,30,64,-34,32
18,19,Fulham,34,17,17,4,6,24,33,78,-45,18
19,20,Huddersfield,34,17,17,3,6,25,20,61,-41,15
