,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,27,2,5,85,24,61,83
0,2,Liverpool,34,17,17,25,7,2,76,20,56,82
3,3,Arsenal,35,17,18,22,7,6,70,41,29,73
2,4,Spurs,35,18,17,21,3,11,63,38,25,66
4,5,Man Utd,34,18,16,18,9,7,64,47,17,63
5,6,Chelsea,34,17,17,18,7,9,54,39,15,61
6,7,Wolves,35,17,18,15,9,11,46,40,6,54
9,8,Leicester,35,18,17,16,5,14,46,43,3,53
7,9,Watford,35,18,17,13,7,15,48,52,-4,46
8,10,West Ham,35,17,18,13,7,15,44,52,-8,46
10,11,Everton,35,17,18,12,8,15,47,48,-1,44
14,12,Brighton,35,18,17,12,8,15,40,47,-7,44
11,13,Bournemouth,35,17,18,12,6,17,46,62,-16,42
13,14,Crystal Palace,35,18,17,11,8,16,40,42,-2,41
15,15,Southampton,35,18,17,9,12,14,38,52,-14,39
12,16,Newcastle,35,17,18,9,11,15,31,41,-10,38
16,17,Burnley,34,17,17,8,7,19,37,63,-26,31
17,18,Cardiff,34,17,17,8,6,20,30,62,-32,30
18,19,Fulham,35,18,17,5,6,24,32,74,-42,21
19,20,Huddersfield,35,17,18,3,5,27,19,69,-50,14
