,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,28,7,1,85,21,64,91
1,2,Man City,36,18,18,26,3,7,86,27,59,81
3,3,Arsenal,35,17,18,22,6,7,74,47,27,73
4,4,Man Utd,36,18,18,19,10,7,73,49,24,69
2,5,Spurs,36,18,18,22,2,12,68,42,26,68
5,6,Chelsea,36,18,18,19,7,10,58,44,14,65
6,7,Wolves,36,18,18,13,8,15,44,52,-8,60
7,8,Watford,36,18,18,16,7,13,53,51,2,56
10,9,Everton,36,18,18,13,9,14,50,47,3,49
8,10,West Ham,36,18,18,14,6,16,47,54,-7,49
11,11,Bournemouth,36,18,18,13,8,15,48,59,-11,49
12,12,Newcastle,36,18,18,12,9,15,42,48,-6,48
9,13,Leicester,35,18,17,13,6,16,50,51,-1,46
16,14,Burnley,36,18,18,11,7,18,43,65,-22,40
17,15,Cardiff,36,18,18,12,4,20,37,62,-25,40
15,16,Southampton,36,18,18,9,9,18,42,61,-19,39
13,17,Crystal Palace,36,18,18,10,6,20,42,56,-14,38
14,18,Brighton,36,18,18,10,7,19,35,51,-16,37
18,19,Fulham,36,18,18,6,7,23,33,75,-42,25
19,20,Huddersfield,36,18,18,4,6,26,24,72,-48,18
