,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,81,20,61,89
1,2,Man City,36,18,18,28,3,5,91,27,64,87
3,3,Arsenal,37,18,19,22,7,8,79,47,32,74
6,4,Wolves,36,18,18,17,9,10,50,37,13,73
2,5,Spurs,37,19,18,22,4,11,70,47,23,70
4,6,Man Utd,36,18,18,19,9,8,71,54,17,68
5,7,Chelsea,37,18,19,19,9,9,60,43,17,67
7,8,Watford,37,19,18,16,8,13,53,54,-1,57
9,9,Leicester,36,18,18,16,6,14,51,46,5,55
10,10,Everton,37,18,19,13,8,16,51,50,1,48
13,11,Crystal Palace,37,19,18,13,7,17,49,54,-5,48
11,12,Bournemouth,37,18,19,13,6,18,48,63,-15,47
14,13,Brighton,37,19,18,12,9,16,39,48,-9,45
8,14,West Ham,36,18,18,12,7,17,45,57,-12,44
12,15,Newcastle,36,18,18,10,10,16,36,49,-13,43
15,16,Southampton,36,18,18,9,10,17,42,56,-14,40
16,17,Burnley,37,19,18,9,7,21,41,69,-28,34
17,18,Cardiff,37,18,19,9,5,23,33,73,-40,32
18,19,Fulham,36,18,18,5,5,26,33,80,-47,20
19,20,Huddersfield,36,18,18,3,5,28,21,70,-49,14
