,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,25,2,5,83,24,59,77
0,2,Liverpool,33,17,16,23,8,2,73,22,51,77
3,3,Arsenal,32,15,17,20,6,6,68,40,28,66
2,4,Spurs,32,17,15,21,1,10,58,34,24,64
4,5,Man Utd,32,17,15,18,8,6,63,44,19,62
5,6,Chelsea,32,16,16,17,8,7,51,34,17,59
6,7,Wolves,33,16,17,12,9,12,43,44,-1,45
9,8,Leicester,33,17,16,13,5,15,43,47,-4,44
10,9,Everton,32,16,16,12,7,13,44,42,2,43
7,10,Watford,32,17,15,12,7,13,42,47,-5,43
8,11,West Ham,32,15,17,12,6,14,41,47,-6,42
11,12,Bournemouth,33,16,17,12,5,16,48,60,-12,41
14,13,Brighton,32,16,16,11,7,14,39,43,-4,40
13,14,Crystal Palace,32,16,16,10,7,15,38,41,-3,37
12,15,Newcastle,32,16,16,9,8,15,31,42,-11,35
15,16,Southampton,33,17,16,8,10,15,39,56,-17,34
16,17,Burnley,33,17,16,9,6,18,37,62,-25,33
17,18,Cardiff,33,16,17,8,5,20,30,66,-36,29
18,19,Fulham,32,16,16,5,5,22,31,70,-39,20
19,20,Huddersfield,33,16,17,4,6,23,20,57,-37,18
