,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,73,20,53,80
1,2,Man City,32,15,17,25,3,4,85,24,61,78
3,3,Arsenal,32,15,17,19,7,6,68,42,26,65
2,4,Spurs,32,17,15,21,2,9,61,35,26,65
5,5,Chelsea,32,16,16,19,6,7,54,33,21,64
6,6,Wolves,33,16,17,13,9,11,42,40,2,61
4,7,Man Utd,32,17,15,17,7,8,59,45,14,60
7,8,Watford,33,17,16,14,8,11,47,47,0,51
9,9,Leicester,33,17,16,14,5,14,44,43,1,48
10,10,Everton,32,16,16,12,7,13,45,43,2,44
8,11,West Ham,32,15,17,12,6,14,42,48,-6,43
13,12,Crystal Palace,33,17,16,11,6,16,43,44,-1,41
11,13,Bournemouth,33,16,17,11,6,16,44,59,-15,41
12,14,Newcastle,33,16,17,9,8,16,33,47,-14,38
14,15,Brighton,32,16,16,10,7,15,35,47,-12,37
15,16,Southampton,33,17,16,7,11,15,38,55,-17,35
16,17,Burnley,33,17,16,9,7,17,39,60,-21,34
17,18,Cardiff,33,16,17,8,4,21,29,64,-35,28
18,19,Fulham,33,17,16,4,6,23,31,73,-42,18
19,20,Huddersfield,33,16,17,3,5,25,18,61,-43,14
