,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,74,19,55,80
1,2,Man City,32,15,17,25,3,4,85,25,60,78
2,3,Spurs,34,17,17,22,2,10,62,38,24,68
3,4,Arsenal,33,16,17,19,6,8,67,43,24,64
6,5,Wolves,33,16,17,14,9,10,43,39,4,64
4,6,Man Utd,32,17,15,18,7,7,62,43,19,63
5,7,Chelsea,33,16,17,18,6,9,55,37,18,61
10,8,Everton,33,16,17,13,7,13,47,43,4,47
9,9,Leicester,34,17,17,13,7,14,46,46,0,47
7,10,Watford,33,17,16,12,9,12,47,51,-4,46
8,11,West Ham,33,16,17,13,6,14,42,48,-6,46
12,12,Newcastle,34,17,17,10,9,15,34,44,-10,42
11,13,Bournemouth,33,16,17,11,5,17,46,64,-18,40
13,14,Crystal Palace,33,17,16,10,7,16,40,45,-5,39
14,15,Brighton,33,17,16,10,7,16,34,48,-14,37
15,16,Southampton,33,17,16,7,11,15,37,54,-17,35
16,17,Burnley,33,17,16,9,7,17,41,63,-22,34
17,18,Cardiff,33,16,17,9,5,19,31,61,-30,32
18,19,Fulham,33,17,16,4,7,22,33,74,-41,19
19,20,Huddersfield,34,17,17,3,6,25,21,62,-41,15
