,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,3,4,91,25,66,90
0,2,Liverpool,36,18,18,26,7,3,79,27,52,85
2,3,Spurs,36,18,18,24,2,10,75,39,36,74
3,4,Arsenal,35,17,18,20,6,9,74,51,23,66
4,5,Man Utd,35,18,17,19,8,8,64,48,16,65
5,6,Chelsea,35,17,18,19,7,9,60,42,18,64
7,7,Watford,36,18,18,15,9,12,51,50,1,54
9,8,Leicester,35,18,17,16,5,14,46,43,3,53
6,9,Wolves,36,18,18,13,13,10,48,43,5,52
8,10,West Ham,36,18,18,14,6,16,47,58,-11,48
15,11,Southampton,36,18,18,10,12,14,48,56,-8,42
11,12,Bournemouth,36,18,18,12,5,19,48,68,-20,41
13,13,Crystal Palace,36,18,18,11,7,18,41,46,-5,40
10,14,Everton,36,18,18,11,7,18,47,56,-9,40
12,15,Newcastle,36,18,18,10,10,16,38,48,-10,40
14,16,Brighton,36,18,18,10,9,17,40,53,-13,39
16,17,Burnley,36,18,18,10,8,18,42,63,-21,38
17,18,Cardiff,36,18,18,9,4,23,35,70,-35,31
18,19,Fulham,36,18,18,7,5,24,39,78,-39,26
19,20,Huddersfield,36,18,18,4,5,27,20,69,-49,17
