,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,84,22,62,80
0,2,Liverpool,33,17,16,24,7,2,73,21,52,79
2,3,Spurs,34,17,17,22,1,11,65,38,27,67
6,4,Wolves,34,17,17,15,8,11,44,39,5,66
3,5,Arsenal,33,16,17,19,7,7,65,41,24,65
5,6,Chelsea,33,16,17,19,6,8,58,36,22,64
4,7,Man Utd,32,17,15,18,7,7,62,43,19,63
7,8,Watford,33,17,16,13,8,12,45,48,-3,48
10,9,Everton,34,17,17,12,9,13,48,45,3,46
9,10,Leicester,34,17,17,12,8,14,41,44,-3,45
8,11,West Ham,33,16,17,12,7,14,44,51,-7,44
14,12,Brighton,34,17,17,12,7,15,40,49,-9,43
11,13,Bournemouth,34,17,17,11,6,17,43,59,-16,41
12,14,Newcastle,34,17,17,9,10,15,33,44,-11,40
13,15,Crystal Palace,33,17,16,10,7,16,40,47,-7,39
16,16,Burnley,34,17,17,11,6,17,39,59,-20,39
15,17,Southampton,34,17,17,8,11,15,38,54,-16,38
17,18,Cardiff,34,17,17,9,4,21,30,66,-36,31
18,19,Fulham,34,17,17,4,5,25,31,76,-45,17
19,20,Huddersfield,34,17,17,3,6,25,19,60,-41,15
