,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,37,19,18,28,8,1,83,24,59,92
1,2,Man City,38,19,19,29,2,7,99,28,71,89
2,3,Spurs,37,19,18,23,2,12,66,41,25,71
5,4,Chelsea,38,19,19,20,9,9,61,40,21,70
4,5,Man Utd,37,19,18,20,8,9,73,52,21,70
3,6,Arsenal,38,19,19,20,7,11,68,49,19,68
6,7,Wolves,37,18,19,14,12,11,46,46,0,67
7,8,Watford,37,19,18,16,10,11,56,52,4,59
9,9,Leicester,38,19,19,15,7,16,49,54,-5,53
10,10,Everton,37,18,19,14,9,14,52,48,4,52
13,11,Crystal Palace,38,19,19,13,7,18,46,47,-1,48
14,12,Brighton,38,19,19,14,6,18,38,52,-14,48
12,13,Newcastle,38,19,19,11,10,17,38,48,-10,46
8,14,West Ham,37,18,19,12,8,17,45,59,-14,45
11,15,Bournemouth,38,19,19,12,7,19,49,68,-19,45
15,16,Southampton,37,19,18,9,13,15,46,57,-11,43
16,17,Burnley,38,19,19,9,9,20,42,71,-29,36
17,18,Cardiff,37,18,19,8,6,23,30,69,-39,30
18,19,Fulham,38,19,19,7,8,23,38,77,-39,29
19,20,Huddersfield,37,18,19,4,6,27,26,69,-43,18
