,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,89,24,65,80
0,2,Liverpool,33,17,16,23,9,1,74,22,52,78
2,3,Spurs,34,17,17,23,2,9,65,35,30,71
5,4,Chelsea,33,16,17,18,8,7,55,36,19,63
4,5,Man Utd,32,17,15,18,7,7,61,43,18,63
3,6,Arsenal,33,16,17,18,7,8,65,45,20,62
6,7,Wolves,34,17,17,13,9,12,41,43,-2,61
7,8,Watford,33,17,16,15,7,11,52,48,4,53
9,9,Leicester,34,17,17,14,6,14,46,44,2,49
8,10,West Ham,33,16,17,13,7,13,44,48,-4,47
10,11,Everton,34,17,17,12,8,14,50,47,3,45
12,12,Newcastle,34,17,17,10,9,15,33,45,-12,42
11,13,Bournemouth,34,17,17,11,5,18,46,63,-17,40
14,14,Brighton,34,17,17,11,6,17,42,53,-11,39
13,15,Crystal Palace,33,17,16,9,8,16,38,45,-7,37
15,16,Southampton,34,17,17,8,10,16,45,61,-16,37
17,17,Cardiff,34,17,17,10,5,19,32,66,-34,35
16,18,Burnley,34,17,17,9,6,19,36,61,-25,33
18,19,Fulham,34,17,17,4,6,24,32,77,-45,18
19,20,Huddersfield,34,17,17,3,7,24,21,61,-40,16
