,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,34,17,17,26,7,1,74,19,55,85
1,2,Man City,34,16,18,26,3,5,90,24,66,81
2,3,Spurs,35,18,17,23,2,10,64,36,28,71
4,4,Man Utd,33,17,16,19,8,6,62,40,22,67
3,5,Arsenal,35,17,18,19,8,8,67,44,23,66
5,6,Chelsea,34,17,17,19,7,8,54,35,19,65
6,7,Wolves,34,17,17,14,9,11,42,39,3,64
7,8,Watford,34,17,17,15,7,12,47,46,1,53
8,9,West Ham,34,17,17,13,6,15,46,50,-4,46
12,10,Newcastle,34,17,17,11,9,14,36,42,-6,45
9,11,Leicester,34,17,17,13,5,16,42,50,-8,45
11,12,Bournemouth,34,17,17,12,5,17,47,61,-14,43
10,13,Everton,34,17,17,11,8,15,46,51,-5,42
13,14,Crystal Palace,35,18,17,10,8,17,42,51,-9,40
14,15,Brighton,34,17,17,11,6,17,41,49,-8,39
16,16,Burnley,34,17,17,10,6,18,39,61,-22,36
15,17,Southampton,34,17,17,7,9,18,35,58,-23,33
17,18,Cardiff,34,17,17,8,5,21,28,69,-41,29
18,19,Fulham,34,17,17,6,5,23,34,75,-41,23
19,20,Huddersfield,34,17,17,4,5,25,24,60,-36,17
