,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,72,18,54,82
1,2,Man City,32,15,17,25,2,5,86,23,63,77
2,3,Spurs,34,17,17,23,1,10,63,35,28,70
4,4,Man Utd,33,17,16,19,8,6,62,40,22,67
3,5,Arsenal,33,16,17,19,7,7,66,42,24,65
5,6,Chelsea,33,16,17,19,7,7,53,33,20,65
6,7,Wolves,34,17,17,14,9,11,42,39,3,64
7,8,Watford,33,17,16,14,7,12,46,46,0,50
8,9,West Ham,34,17,17,13,6,15,46,50,-4,46
12,10,Newcastle,34,17,17,11,9,14,36,42,-6,45
9,11,Leicester,34,17,17,13,5,16,42,50,-8,45
11,12,Bournemouth,34,17,17,12,5,17,47,61,-14,43
10,13,Everton,34,17,17,11,8,15,46,51,-5,42
13,14,Crystal Palace,33,17,16,10,7,16,41,47,-6,39
14,15,Brighton,34,17,17,11,6,17,41,49,-8,39
16,16,Burnley,34,17,17,10,6,18,39,61,-22,36
15,17,Southampton,34,17,17,7,9,18,35,58,-23,33
17,18,Cardiff,34,17,17,8,5,21,28,69,-41,29
18,19,Fulham,34,17,17,6,5,23,34,75,-41,23
19,20,Huddersfield,34,17,17,4,5,25,24,60,-36,17
