,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,34,16,18,26,4,4,89,25,64,82
0,2,Liverpool,34,17,17,25,7,2,76,20,56,82
2,3,Spurs,35,18,17,23,2,10,68,39,29,71
3,4,Arsenal,35,17,18,21,7,7,77,46,31,70
5,5,Chelsea,34,17,17,21,6,7,60,35,25,69
4,6,Man Utd,33,17,16,18,8,7,60,42,18,62
6,7,Wolves,34,17,17,14,9,11,42,42,0,51
9,8,Leicester,34,17,17,14,6,14,45,43,2,48
7,9,Watford,34,17,17,13,9,12,51,50,1,48
10,10,Everton,34,17,17,12,8,14,47,48,-1,44
8,11,West Ham,34,17,17,12,8,14,41,50,-9,44
11,12,Bournemouth,35,17,18,12,5,18,45,65,-20,41
14,13,Brighton,34,17,17,11,7,16,41,48,-7,40
13,14,Crystal Palace,35,18,17,11,6,18,40,49,-9,39
12,15,Newcastle,34,17,17,10,8,16,34,44,-10,38
16,16,Burnley,34,17,17,10,7,17,42,63,-21,37
15,17,Southampton,34,17,17,7,11,16,37,57,-20,32
17,18,Cardiff,34,17,17,8,5,21,31,66,-35,29
18,19,Fulham,35,18,17,4,5,26,31,81,-50,17
19,20,Huddersfield,34,17,17,3,6,25,18,62,-44,15
