,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,85,20,65,88
1,2,Man City,36,18,18,26,6,4,92,28,64,84
5,3,Chelsea,37,18,19,23,7,7,66,39,27,76
3,4,Arsenal,37,18,19,22,8,7,81,49,32,74
2,5,Spurs,37,19,18,23,4,10,68,39,29,73
4,6,Man Utd,36,18,18,18,10,8,65,48,17,64
7,7,Watford,37,19,18,15,10,12,56,52,4,55
6,8,Wolves,36,18,18,14,9,13,43,45,-2,51
10,9,Everton,37,18,19,13,10,14,56,54,2,49
9,10,Leicester,36,18,18,14,6,16,47,47,0,48
8,11,West Ham,36,18,18,13,9,14,42,50,-8,48
14,12,Brighton,37,19,18,12,9,16,44,50,-6,45
11,13,Bournemouth,37,18,19,13,6,18,47,66,-19,45
13,14,Crystal Palace,37,19,18,11,8,18,44,53,-9,41
12,15,Newcastle,36,18,18,10,9,17,35,47,-12,39
16,16,Burnley,37,19,18,10,8,19,46,71,-25,38
15,17,Southampton,36,18,18,8,11,17,40,59,-19,35
17,18,Cardiff,37,18,19,8,6,23,33,76,-43,30
18,19,Fulham,36,18,18,5,5,26,35,82,-47,20
19,20,Huddersfield,36,18,18,3,6,27,18,68,-50,15
