,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,7,2,83,25,58,88
1,2,Man City,36,18,18,27,5,4,86,22,64,86
2,3,Spurs,37,19,18,23,3,11,67,42,25,72
3,4,Arsenal,37,18,19,21,7,9,72,47,25,71
4,5,Man Utd,36,18,18,20,8,8,72,50,22,70
5,6,Chelsea,36,18,18,19,7,10,61,45,16,65
6,7,Wolves,36,18,18,13,9,14,45,48,-3,61
10,8,Everton,36,18,18,14,8,14,54,51,3,51
9,9,Leicester,36,18,18,15,5,16,50,49,1,51
11,10,Bournemouth,37,18,19,14,7,16,49,60,-11,51
7,11,Watford,36,18,18,13,10,13,47,49,-2,50
12,12,Newcastle,36,18,18,11,10,15,39,48,-9,46
8,13,West Ham,36,18,18,13,6,17,45,56,-11,46
14,14,Brighton,37,19,18,12,8,17,43,52,-9,44
13,15,Crystal Palace,36,18,18,10,8,18,39,49,-10,40
16,16,Burnley,36,18,18,11,7,18,44,64,-20,40
15,17,Southampton,36,18,18,8,11,17,39,57,-18,38
17,18,Cardiff,36,18,18,8,7,21,29,68,-39,31
18,19,Fulham,36,18,18,4,9,23,32,76,-44,21
19,20,Huddersfield,36,18,18,4,8,24,22,60,-38,20
