,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,2,5,79,22,57,74
2,3,Spurs,30,16,14,20,1,9,57,32,25,61
3,4,Arsenal,31,15,16,18,6,7,65,43,22,60
4,5,Man Utd,30,16,14,17,7,6,58,40,18,58
5,6,Chelsea,31,15,16,17,7,7,51,34,17,58
6,7,Wolves,32,16,16,13,9,10,42,38,4,48
7,8,Watford,31,16,15,13,7,11,44,45,-1,46
8,9,West Ham,31,15,16,12,6,13,41,46,-5,42
9,10,Leicester,31,16,15,12,5,14,40,43,-3,41
10,11,Everton,31,15,16,11,7,13,43,42,1,40
11,12,Bournemouth,31,15,16,11,5,15,43,56,-13,38
14,13,Brighton,32,16,16,10,7,15,35,44,-9,37
12,14,Newcastle,31,15,16,9,8,14,31,40,-9,35
13,15,Crystal Palace,30,15,15,9,6,15,36,41,-5,33
16,16,Burnley,32,16,16,8,7,17,35,59,-24,31
17,17,Cardiff,31,15,16,9,4,18,28,57,-29,31
15,18,Southampton,32,17,15,7,9,16,35,54,-19,30
18,19,Fulham,32,16,16,5,5,22,30,70,-40,20
19,20,Huddersfield,31,15,16,3,5,23,18,57,-39,14
