,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,77,19,58,82
1,2,Man City,32,15,17,25,3,4,81,21,60,78
5,3,Chelsea,33,16,17,19,7,7,55,35,20,65
3,4,Arsenal,33,16,17,19,6,8,67,45,22,64
4,5,Man Utd,32,17,15,18,8,6,60,40,20,64
2,6,Spurs,34,17,17,20,2,12,59,39,20,62
6,7,Wolves,33,16,17,13,10,10,43,38,5,62
7,8,Watford,33,17,16,14,7,12,48,49,-1,50
14,9,Brighton,34,17,17,13,7,14,42,45,-3,46
8,10,West Ham,33,16,17,13,6,14,45,50,-5,46
10,11,Everton,33,16,17,12,7,14,47,46,1,44
9,12,Leicester,34,17,17,12,7,15,41,45,-4,44
11,13,Bournemouth,34,17,17,11,7,16,44,60,-16,42
13,14,Crystal Palace,33,17,16,10,8,15,40,43,-3,40
12,15,Newcastle,34,17,17,9,9,16,34,47,-13,39
15,16,Southampton,33,17,16,7,9,17,38,60,-22,33
16,17,Burnley,34,17,17,8,8,18,38,63,-25,32
17,18,Cardiff,34,17,17,9,5,20,29,62,-33,32
19,19,Huddersfield,34,17,17,5,6,23,21,58,-37,21
18,20,Fulham,33,17,16,4,5,24,30,74,-44,17
