,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,27,2,4,88,23,65,83
0,2,Liverpool,34,17,17,23,10,1,72,20,52,79
5,3,Chelsea,34,17,17,20,7,7,57,36,21,67
3,4,Arsenal,33,16,17,19,8,6,71,43,28,65
2,5,Spurs,34,17,17,21,2,11,60,36,24,65
4,6,Man Utd,33,17,16,19,8,6,63,42,21,65
6,7,Wolves,34,17,17,12,11,11,41,41,0,47
9,8,Leicester,34,17,17,14,5,15,44,45,-1,47
8,9,West Ham,34,17,17,13,6,15,45,51,-6,45
11,10,Bournemouth,34,17,17,13,6,15,49,60,-11,45
7,11,Watford,33,17,16,12,8,13,43,48,-5,44
10,12,Everton,34,17,17,12,7,15,47,50,-3,43
14,13,Brighton,34,17,17,12,6,16,41,49,-8,42
12,14,Newcastle,34,17,17,10,9,15,35,44,-9,39
13,15,Crystal Palace,34,17,17,10,7,17,41,47,-6,37
15,16,Southampton,34,17,17,9,10,15,39,54,-15,37
16,17,Burnley,34,17,17,8,8,18,38,63,-25,32
17,18,Cardiff,34,17,17,9,4,21,31,63,-32,31
18,19,Fulham,34,17,17,4,6,24,31,78,-47,18
19,20,Huddersfield,34,17,17,3,6,25,20,63,-43,15
