,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,2,5,96,29,67,89
0,2,Liverpool,36,18,18,25,8,3,74,23,51,83
3,3,Arsenal,37,18,19,21,9,7,73,46,27,72
2,4,Spurs,37,19,18,23,2,12,67,41,26,71
4,5,Man Utd,36,18,18,20,8,8,68,49,19,68
5,6,Chelsea,36,18,18,19,9,8,57,39,18,66
6,7,Wolves,36,18,18,14,10,12,44,40,4,52
7,8,Watford,36,18,18,14,9,13,46,48,-2,51
9,9,Leicester,36,18,18,14,8,14,48,47,1,50
11,10,Bournemouth,37,18,19,14,7,16,52,60,-8,49
8,11,West Ham,36,18,18,13,9,14,47,52,-5,48
10,12,Everton,36,18,18,12,8,16,50,49,1,44
12,13,Newcastle,36,18,18,11,9,16,42,52,-10,42
14,14,Brighton,37,19,18,11,7,19,41,53,-12,40
16,15,Burnley,36,18,18,11,6,19,40,63,-23,39
13,16,Crystal Palace,36,18,18,10,7,19,39,55,-16,37
15,17,Southampton,36,18,18,8,11,17,37,57,-20,35
17,18,Cardiff,36,18,18,9,6,21,32,67,-35,33
18,19,Fulham,36,18,18,7,6,23,36,74,-38,27
19,20,Huddersfield,36,18,18,3,7,26,18,63,-45,16
