,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,27,2,4,84,22,62,83
0,2,Liverpool,33,17,16,23,9,1,71,19,52,78
2,3,Spurs,34,17,17,22,3,9,62,35,27,69
3,4,Arsenal,33,16,17,20,6,7,69,42,27,66
4,5,Man Utd,33,17,16,19,7,7,63,44,19,64
5,6,Chelsea,33,16,17,19,6,8,56,38,18,63
6,7,Wolves,34,17,17,15,8,11,44,39,5,53
9,8,Leicester,34,17,17,13,7,14,44,45,-1,46
8,9,West Ham,34,17,17,13,6,15,47,52,-5,45
7,10,Watford,33,17,16,12,8,13,45,50,-5,44
11,11,Bournemouth,34,17,17,12,6,16,46,60,-14,42
10,12,Everton,34,17,17,11,7,16,47,52,-5,40
14,13,Brighton,34,17,17,11,7,16,37,46,-9,40
12,14,Newcastle,34,17,17,10,9,15,33,42,-9,39
13,15,Crystal Palace,34,17,17,10,7,17,39,45,-6,37
15,16,Southampton,34,17,17,8,10,16,37,55,-18,34
16,17,Burnley,34,17,17,9,7,18,38,62,-24,34
17,18,Cardiff,34,17,17,9,5,20,34,65,-31,32
18,19,Fulham,34,17,17,5,6,23,33,75,-42,21
19,20,Huddersfield,34,17,17,3,6,25,20,61,-41,15
