,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,26,8,1,78,22,56,86
1,2,Man City,35,17,18,27,4,4,85,23,62,85
3,3,Arsenal,35,17,18,20,7,8,74,49,25,68
4,4,Man Utd,35,18,17,19,8,8,65,45,20,67
5,5,Chelsea,35,17,18,19,7,9,58,38,20,65
2,6,Spurs,35,18,17,20,2,13,64,45,19,62
6,7,Wolves,35,17,18,13,9,13,47,47,0,61
7,8,Watford,35,18,17,15,8,12,52,50,2,54
8,9,West Ham,35,17,18,13,7,15,44,52,-8,47
13,10,Crystal Palace,35,18,17,12,8,15,45,45,0,46
9,11,Leicester,35,18,17,13,6,16,45,49,-4,46
11,12,Bournemouth,35,17,18,13,5,17,49,61,-12,46
10,13,Everton,35,17,18,12,8,15,48,48,0,45
12,14,Newcastle,35,17,18,11,9,15,35,44,-9,45
14,15,Brighton,35,18,17,13,6,16,39,50,-11,45
16,16,Burnley,35,18,17,11,6,18,41,63,-22,39
15,17,Southampton,35,18,17,7,11,17,38,57,-19,35
17,18,Cardiff,35,17,18,8,5,22,29,66,-37,29
18,19,Fulham,35,18,17,5,7,23,33,73,-40,22
19,20,Huddersfield,35,17,18,5,5,25,24,66,-42,20
