,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,3,4,87,23,64,87
0,2,Liverpool,36,18,18,25,9,2,79,20,59,84
2,3,Spurs,36,18,18,23,4,9,65,36,29,73
4,4,Man Utd,35,18,17,20,7,8,65,46,19,67
5,5,Chelsea,35,17,18,20,7,8,58,39,19,67
3,6,Arsenal,35,17,18,20,6,9,69,45,24,66
6,7,Wolves,36,18,18,16,8,12,45,40,5,56
7,8,Watford,36,18,18,14,8,14,52,54,-2,50
8,9,West Ham,36,18,18,14,6,16,50,55,-5,48
9,10,Leicester,35,18,17,13,7,15,45,48,-3,46
10,11,Everton,36,18,18,12,7,17,49,54,-5,43
14,12,Brighton,35,18,17,12,7,16,38,46,-8,43
12,13,Newcastle,35,17,18,11,9,15,35,43,-8,42
11,14,Bournemouth,36,18,18,12,6,18,47,63,-16,42
13,15,Crystal Palace,36,18,18,11,7,18,40,47,-7,40
15,16,Southampton,36,18,18,9,10,17,40,58,-18,37
16,17,Burnley,35,18,17,9,8,18,39,63,-24,35
17,18,Cardiff,36,18,18,9,6,21,36,69,-33,33
18,19,Fulham,36,18,18,6,7,23,36,77,-41,25
19,20,Huddersfield,36,18,18,3,6,27,23,72,-49,15
