,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,82,22,60,89
1,2,Man City,35,17,18,27,4,4,85,23,62,85
3,3,Arsenal,35,17,18,20,7,8,74,49,25,68
4,4,Man Utd,35,18,17,19,8,8,65,45,20,67
2,5,Spurs,36,18,18,21,2,13,67,46,21,65
5,6,Chelsea,35,17,18,19,7,9,58,38,20,65
6,7,Wolves,35,17,18,13,9,13,47,47,0,61
7,8,Watford,35,18,17,15,8,12,52,50,2,54
13,9,Crystal Palace,36,18,18,12,9,15,45,45,0,47
8,10,West Ham,36,18,18,13,7,16,45,55,-10,47
10,11,Everton,36,18,18,12,9,15,48,48,0,46
9,12,Leicester,35,18,17,13,6,16,45,49,-4,46
11,13,Bournemouth,35,17,18,13,5,17,49,61,-12,46
12,14,Newcastle,35,17,18,11,9,15,35,44,-9,45
14,15,Brighton,35,18,17,13,6,16,39,50,-11,45
16,16,Burnley,35,18,17,11,6,18,41,63,-22,39
15,17,Southampton,35,18,17,7,11,17,38,57,-19,35
17,18,Cardiff,36,18,18,8,5,23,29,67,-38,29
18,19,Fulham,36,18,18,6,7,23,34,73,-39,25
19,20,Huddersfield,36,18,18,5,5,26,24,70,-46,20
