,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,9,2,79,23,56,84
1,2,Man City,36,18,18,26,4,6,87,28,59,82
4,3,Man Utd,36,18,18,21,7,8,72,48,24,70
5,4,Chelsea,36,18,18,20,9,7,59,38,21,69
2,5,Spurs,36,18,18,21,5,10,63,39,24,68
3,6,Arsenal,36,18,18,20,7,9,74,52,22,67
6,7,Wolves,36,18,18,14,9,13,44,44,0,51
7,8,Watford,36,18,18,14,9,13,52,56,-4,51
10,9,Everton,36,18,18,14,7,15,53,48,5,49
14,10,Brighton,36,18,18,14,7,15,43,46,-3,49
9,11,Leicester,36,18,18,13,9,14,46,48,-2,48
8,12,West Ham,36,18,18,13,9,14,47,54,-7,48
11,13,Bournemouth,36,18,18,13,6,17,50,67,-17,45
13,14,Crystal Palace,36,18,18,11,7,18,43,51,-8,40
12,15,Newcastle,36,18,18,10,8,18,38,47,-9,38
15,16,Southampton,36,18,18,8,11,17,43,64,-21,35
16,17,Burnley,36,18,18,9,8,19,43,68,-25,35
17,18,Cardiff,36,18,18,9,7,20,34,67,-33,34
18,19,Fulham,36,18,18,6,5,25,35,77,-42,23
19,20,Huddersfield,36,18,18,4,7,25,29,69,-40,19
