,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,25,9,2,79,23,56,84
1,2,Man City,36,18,18,26,4,6,87,28,59,82
5,3,Chelsea,37,18,19,21,9,7,61,39,22,72
4,4,Man Utd,36,18,18,21,7,8,72,48,24,70
2,5,Spurs,37,19,18,21,6,10,66,42,24,69
3,6,Arsenal,37,18,19,20,8,9,74,52,22,68
6,7,Wolves,36,18,18,14,9,13,44,44,0,51
7,8,Watford,37,19,18,14,9,14,53,58,-5,51
14,9,Brighton,37,19,18,14,8,15,43,46,-3,50
10,10,Everton,37,18,19,14,7,16,53,49,4,49
9,11,Leicester,36,18,18,13,9,14,46,48,-2,48
8,12,West Ham,36,18,18,13,9,14,47,54,-7,48
11,13,Bournemouth,37,18,19,13,7,17,53,70,-17,46
13,14,Crystal Palace,37,19,18,11,7,19,44,53,-9,40
12,15,Newcastle,36,18,18,10,8,18,38,47,-9,38
16,16,Burnley,37,19,18,10,8,19,44,68,-24,38
17,17,Cardiff,37,18,19,10,7,20,36,68,-32,37
15,18,Southampton,36,18,18,8,11,17,43,64,-21,35
18,19,Fulham,36,18,18,6,5,25,35,77,-42,23
19,20,Huddersfield,36,18,18,4,7,25,29,69,-40,19
