,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,28,4,6,92,28,64,88
0,2,Liverpool,37,19,18,26,9,2,83,24,59,87
5,3,Chelsea,37,18,19,21,9,7,61,39,22,72
4,4,Man Utd,37,19,18,21,7,9,72,49,23,70
2,5,Spurs,37,19,18,21,6,10,66,42,24,69
3,6,Arsenal,38,19,19,20,8,10,74,55,19,68
6,7,Wolves,37,18,19,15,9,13,47,44,3,54
7,8,Watford,37,19,18,14,9,14,53,58,-5,51
8,9,West Ham,37,18,19,14,9,14,49,54,-5,51
14,10,Brighton,38,19,19,14,8,16,43,50,-7,50
10,11,Everton,37,18,19,14,7,16,53,49,4,49
11,12,Bournemouth,38,19,19,14,7,17,56,71,-15,49
9,13,Leicester,37,19,18,13,9,15,46,49,-3,48
12,14,Newcastle,38,19,19,11,8,19,40,51,-11,41
16,15,Burnley,38,19,19,11,8,19,47,68,-21,41
13,16,Crystal Palace,38,19,19,11,7,20,45,56,-11,40
17,17,Cardiff,37,18,19,10,7,20,36,68,-32,37
15,18,Southampton,37,19,18,8,11,18,43,66,-23,35
18,19,Fulham,38,19,19,6,5,27,35,81,-46,23
19,20,Huddersfield,37,18,19,5,7,25,30,69,-39,22
