,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,27,2,4,84,21,63,83
0,2,Liverpool,33,17,16,25,7,1,72,18,54,82
2,3,Spurs,34,17,17,23,1,10,62,35,27,70
3,4,Arsenal,33,16,17,20,7,6,68,41,27,67
4,5,Man Utd,33,17,16,18,9,6,63,42,21,63
5,6,Chelsea,33,16,17,18,7,8,52,35,17,61
9,7,Leicester,34,17,17,15,5,14,49,45,4,50
7,8,Watford,33,17,16,13,9,11,45,45,0,48
6,9,Wolves,34,17,17,13,9,12,40,42,-2,48
8,10,West Ham,34,17,17,13,7,14,43,50,-7,46
10,11,Everton,34,17,17,11,9,14,47,47,0,42
14,12,Brighton,34,17,17,11,8,15,38,46,-8,41
11,13,Bournemouth,34,17,17,11,7,16,46,60,-14,40
13,14,Crystal Palace,34,17,17,10,7,17,38,44,-6,37
12,15,Newcastle,34,17,17,9,8,17,31,46,-15,35
15,16,Southampton,34,17,17,8,10,16,39,55,-16,34
16,17,Burnley,34,17,17,9,7,18,40,61,-21,34
17,18,Cardiff,34,17,17,8,4,22,28,68,-40,28
18,19,Fulham,34,17,17,4,7,23,31,73,-42,19
19,20,Huddersfield,34,17,17,3,6,25,21,63,-42,15
