,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,33,16,17,26,2,5,87,25,62,80
0,2,Liverpool,33,17,16,23,7,3,70,23,47,76
2,3,Spurs,34,17,17,23,2,9,66,34,32,71
3,4,Arsenal,33,16,17,20,7,6,71,42,29,68
4,5,Man Utd,33,17,16,19,8,6,68,44,24,67
5,6,Chelsea,33,16,17,19,7,7,54,34,20,65
6,7,Wolves,34,17,17,12,10,12,39,43,-4,59
7,8,Watford,33,17,16,13,9,11,48,49,-1,49
10,9,Everton,34,17,17,12,9,13,49,47,2,46
9,10,Leicester,34,17,17,13,6,15,44,47,-3,46
8,11,West Ham,34,17,17,12,8,14,46,53,-7,45
11,12,Bournemouth,34,17,17,11,7,16,46,61,-15,42
13,13,Crystal Palace,34,17,17,10,8,16,41,45,-4,40
12,14,Newcastle,34,17,17,9,10,15,32,44,-12,40
14,15,Brighton,34,17,17,11,7,16,37,50,-13,40
15,16,Southampton,34,17,17,8,10,16,40,56,-16,37
16,17,Burnley,34,17,17,8,8,18,38,63,-25,32
17,18,Cardiff,34,17,17,9,4,21,29,62,-33,31
19,19,Huddersfield,34,17,17,4,7,23,22,59,-37,19
18,20,Fulham,34,17,17,4,6,24,29,75,-46,18
