,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,27,7,1,78,19,59,88
1,2,Man City,34,16,18,27,3,4,91,27,64,84
3,3,Arsenal,35,17,18,21,6,8,76,46,30,70
4,4,Man Utd,34,18,16,20,8,6,65,44,21,70
2,5,Spurs,35,18,17,21,2,12,64,42,22,65
5,6,Chelsea,35,17,18,19,7,9,59,40,19,65
6,7,Wolves,35,17,18,14,9,12,49,49,0,64
9,8,Leicester,35,18,17,15,5,15,46,46,0,51
7,9,Watford,35,18,17,14,7,14,48,51,-3,50
10,10,Everton,35,17,18,13,9,13,49,46,3,49
11,11,Bournemouth,35,17,18,12,7,16,52,61,-9,45
8,12,West Ham,35,17,18,12,7,16,43,53,-10,44
12,13,Newcastle,35,17,18,9,10,16,35,47,-12,40
14,14,Brighton,35,18,17,11,7,17,39,54,-15,40
13,15,Crystal Palace,35,18,17,9,10,16,44,52,-8,39
15,16,Southampton,35,18,17,8,10,17,39,58,-19,37
17,17,Cardiff,35,17,18,10,4,21,34,69,-35,34
16,18,Burnley,35,18,17,8,8,19,40,67,-27,32
19,19,Huddersfield,35,17,18,5,6,24,21,59,-38,21
18,20,Fulham,35,18,17,5,6,24,34,76,-42,21
