,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,28,7,1,81,19,62,91
1,2,Man City,35,17,18,28,3,4,93,28,65,87
3,3,Arsenal,35,17,18,21,6,8,76,46,30,70
4,4,Man Utd,35,18,17,20,8,7,66,46,20,70
2,5,Spurs,36,18,18,22,2,12,70,44,26,68
5,6,Chelsea,35,17,18,19,7,9,59,40,19,65
6,7,Wolves,36,18,18,14,9,13,49,52,-3,64
7,8,Watford,36,18,18,15,7,14,51,51,0,53
9,9,Leicester,35,18,17,15,5,15,46,46,0,51
10,10,Everton,36,18,18,13,9,14,49,47,2,49
11,11,Bournemouth,36,18,18,12,8,16,55,64,-9,46
8,12,West Ham,36,18,18,12,7,17,45,59,-14,44
13,13,Crystal Palace,36,18,18,10,10,16,45,52,-7,42
12,14,Newcastle,36,18,18,9,11,16,36,48,-12,41
14,15,Brighton,36,18,18,11,8,17,40,55,-15,41
15,16,Southampton,36,18,18,8,11,17,42,61,-19,38
17,17,Cardiff,36,18,18,11,4,21,36,70,-34,37
16,18,Burnley,35,18,17,8,8,19,40,67,-27,32
19,19,Huddersfield,36,18,18,5,6,25,21,62,-41,21
18,20,Fulham,36,18,18,5,6,25,35,78,-43,21
