,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,30,3,4,94,27,67,93
0,2,Liverpool,37,19,18,27,9,1,88,24,64,90
4,3,Man Utd,37,19,18,22,8,7,72,48,24,74
3,4,Arsenal,37,18,19,21,8,8,76,49,27,71
2,5,Spurs,37,19,18,22,4,11,65,41,24,70
5,6,Chelsea,37,18,19,18,8,11,62,49,13,62
6,7,Wolves,36,18,18,15,9,12,50,48,2,54
7,8,Watford,37,19,18,15,8,14,53,53,0,53
9,9,Leicester,37,19,18,15,7,15,50,47,3,52
10,10,Everton,37,18,19,14,8,15,55,53,2,50
11,11,Bournemouth,37,18,19,14,6,17,55,68,-13,48
12,12,Newcastle,37,18,19,12,10,15,37,42,-5,46
8,13,West Ham,36,18,18,12,8,16,43,53,-10,44
16,14,Burnley,37,19,18,12,6,19,53,72,-19,42
13,15,Crystal Palace,37,19,18,10,8,19,44,55,-11,38
14,16,Brighton,37,19,18,10,7,20,40,55,-15,37
15,17,Southampton,36,18,18,8,10,18,42,66,-24,34
17,18,Cardiff,37,18,19,10,4,23,34,69,-35,34
18,19,Fulham,36,18,18,5,6,25,35,79,-44,21
19,20,Huddersfield,37,18,19,4,7,26,22,72,-50,19
