,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,29,3,4,93,27,66,90
0,2,Liverpool,36,18,18,27,8,1,88,24,64,89
4,3,Man Utd,35,18,17,21,7,7,69,47,22,70
2,4,Spurs,36,18,18,22,3,11,64,40,24,69
3,5,Arsenal,35,17,18,20,7,8,70,44,26,67
5,6,Chelsea,35,17,18,18,8,9,61,45,16,62
6,7,Wolves,36,18,18,15,9,12,50,48,2,54
9,8,Leicester,35,18,17,15,6,14,47,43,4,51
10,9,Everton,36,18,18,14,8,14,54,50,4,50
7,10,Watford,36,18,18,14,8,14,51,52,-1,50
11,11,Bournemouth,36,18,18,14,5,17,54,67,-13,47
12,12,Newcastle,36,18,18,12,9,15,37,42,-5,45
8,13,West Ham,36,18,18,12,8,16,43,53,-10,44
16,14,Burnley,36,18,18,11,6,19,50,71,-21,39
13,15,Crystal Palace,36,18,18,10,8,18,44,53,-9,38
14,16,Brighton,36,18,18,10,7,19,38,52,-14,37
15,17,Southampton,36,18,18,8,10,18,42,66,-24,34
17,18,Cardiff,36,18,18,9,4,23,32,69,-37,31
18,19,Fulham,36,18,18,5,6,25,35,79,-44,21
19,20,Huddersfield,36,18,18,4,6,26,21,71,-50,18
