,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,9,1,79,23,56,87
1,2,Man City,35,17,18,26,3,6,87,27,60,81
2,3,Spurs,36,18,18,23,2,11,68,41,27,71
3,4,Arsenal,35,17,18,21,7,7,70,43,27,71
5,5,Chelsea,35,17,18,19,8,8,63,40,23,66
4,6,Man Utd,35,18,17,18,10,7,64,45,19,66
6,7,Wolves,35,17,18,15,8,12,47,44,3,66
11,8,Bournemouth,35,17,18,15,5,15,54,58,-4,52
9,9,Leicester,35,18,17,15,5,15,47,50,-3,51
7,10,Watford,35,18,17,13,9,13,45,49,-4,49
8,11,West Ham,36,18,18,14,6,16,49,57,-8,49
12,12,Newcastle,35,17,18,11,9,15,41,47,-6,45
10,13,Everton,36,18,18,11,9,16,47,51,-4,43
13,14,Crystal Palace,36,18,18,11,7,18,44,50,-6,42
14,15,Brighton,35,18,17,11,7,17,40,52,-12,40
16,16,Burnley,35,18,17,10,7,18,44,68,-24,37
15,17,Southampton,35,18,17,7,10,18,37,61,-24,34
17,18,Cardiff,35,17,18,9,5,21,33,70,-37,32
18,19,Fulham,35,18,17,7,5,23,37,74,-37,26
19,20,Huddersfield,36,18,18,3,5,28,22,68,-46,14
