,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,73,18,55,80
1,2,Man City,32,15,17,25,2,5,81,22,59,77
3,3,Arsenal,32,15,17,20,6,6,69,41,28,67
5,4,Chelsea,32,16,16,19,6,7,55,35,20,64
6,5,Wolves,33,16,17,14,8,11,49,45,4,63
2,6,Spurs,32,17,15,20,1,11,60,39,21,61
4,7,Man Utd,32,17,15,17,8,7,64,47,17,61
7,8,Watford,32,17,15,13,8,11,44,45,-1,48
8,9,West Ham,32,15,17,13,6,13,43,46,-3,46
11,10,Bournemouth,33,16,17,12,6,15,47,56,-9,44
9,11,Leicester,32,16,16,12,6,14,40,43,-3,43
10,12,Everton,32,16,16,11,7,14,43,44,-1,41
13,13,Crystal Palace,32,16,16,10,6,16,40,46,-6,38
12,14,Newcastle,32,16,16,9,8,15,31,42,-11,38
14,15,Brighton,32,16,16,9,8,15,35,46,-11,35
15,16,Southampton,33,17,16,7,11,15,35,52,-17,35
17,17,Cardiff,33,16,17,9,5,19,30,61,-31,32
16,18,Burnley,33,17,16,8,6,19,35,66,-31,30
19,19,Huddersfield,32,16,16,4,5,23,20,57,-37,17
18,20,Fulham,32,16,16,4,5,23,29,72,-43,17
