,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,3,5,95,28,67,90
0,2,Liverpool,36,18,18,25,10,1,75,20,55,85
5,3,Chelsea,37,18,19,22,8,7,61,37,24,74
2,4,Spurs,37,19,18,23,3,11,70,38,32,72
4,5,Man Utd,37,19,18,20,9,8,65,49,16,69
3,6,Arsenal,37,18,19,19,8,10,74,56,18,65
9,7,Leicester,37,19,18,16,5,16,52,49,3,53
6,8,Wolves,36,18,18,13,12,11,48,43,5,51
7,9,Watford,37,19,18,14,9,14,52,57,-5,51
11,10,Bournemouth,37,18,19,15,6,16,53,66,-13,51
14,11,Brighton,37,19,18,14,7,16,47,50,-3,49
10,12,Everton,37,18,19,13,9,15,55,53,2,48
8,13,West Ham,36,18,18,13,6,17,48,59,-11,45
13,14,Crystal Palace,37,19,18,12,8,17,46,48,-2,44
15,15,Southampton,36,18,18,10,10,16,43,57,-14,40
12,16,Newcastle,36,18,18,10,9,17,36,49,-13,39
16,17,Burnley,37,19,18,8,9,20,44,73,-29,33
17,18,Cardiff,37,18,19,9,4,24,33,73,-40,31
18,19,Fulham,36,18,18,5,6,25,37,82,-45,21
19,20,Huddersfield,37,18,19,3,7,27,22,69,-47,16
