,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,27,8,1,88,24,64,89
1,2,Man City,35,17,18,28,3,4,90,26,64,87
4,3,Man Utd,35,18,17,21,7,7,69,47,22,70
2,4,Spurs,36,18,18,22,3,11,64,40,24,69
3,5,Arsenal,35,17,18,20,7,8,70,44,26,67
5,6,Chelsea,35,17,18,18,8,9,61,45,16,62
9,7,Leicester,35,18,17,15,6,14,47,43,4,51
6,8,Wolves,35,17,18,14,9,12,48,48,0,51
10,9,Everton,36,18,18,14,8,14,54,50,4,50
7,10,Watford,35,18,17,14,8,13,51,50,1,50
11,11,Bournemouth,35,17,18,14,5,16,51,63,-12,47
8,12,West Ham,36,18,18,12,8,16,43,53,-10,44
12,13,Newcastle,35,17,18,11,9,15,36,42,-6,42
16,14,Burnley,35,18,17,11,6,18,49,68,-19,39
13,15,Crystal Palace,36,18,18,10,8,18,44,53,-9,38
14,16,Brighton,35,18,17,10,7,18,38,51,-13,37
15,17,Southampton,35,18,17,7,10,18,38,63,-25,31
17,18,Cardiff,35,17,18,9,4,22,32,68,-36,31
18,19,Fulham,35,18,17,4,6,25,34,79,-45,18
19,20,Huddersfield,36,18,18,4,6,26,21,71,-50,18
