,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,24,8,1,72,19,53,80
1,2,Man City,32,15,17,25,2,5,80,24,56,77
2,3,Spurs,33,17,16,22,1,10,65,35,30,67
3,4,Arsenal,33,16,17,20,6,7,67,41,26,67
4,5,Man Utd,32,17,15,19,7,6,65,42,23,66
6,6,Wolves,33,16,17,14,8,11,41,39,2,63
5,7,Chelsea,32,16,16,18,7,7,51,33,18,62
9,8,Leicester,33,17,16,14,5,14,43,43,0,48
7,9,Watford,33,17,16,13,8,12,50,53,-3,48
10,10,Everton,33,16,17,12,7,14,45,44,1,44
8,11,West Ham,32,15,17,12,6,14,42,48,-6,43
11,12,Bournemouth,33,16,17,12,5,16,45,58,-13,43
12,13,Newcastle,33,16,17,10,8,15,33,42,-9,41
15,14,Southampton,33,17,16,8,11,14,39,53,-14,38
14,15,Brighton,33,17,16,10,7,16,35,50,-15,37
13,16,Crystal Palace,33,17,16,9,7,17,37,46,-9,36
16,17,Burnley,33,17,16,8,6,19,35,62,-27,30
17,18,Cardiff,33,16,17,8,4,21,28,61,-33,28
18,19,Fulham,33,17,16,5,5,23,33,73,-40,20
19,20,Huddersfield,33,16,17,3,6,24,19,59,-40,15
