,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,32,15,17,26,2,4,83,23,60,80
0,2,Liverpool,33,17,16,24,7,2,73,20,53,79
2,3,Spurs,33,17,16,22,1,10,63,36,27,67
3,4,Arsenal,33,16,17,19,6,8,67,45,22,63
5,5,Chelsea,33,16,17,18,8,7,55,37,18,62
4,6,Man Utd,32,17,15,17,8,7,60,43,17,59
7,7,Watford,33,17,16,13,9,11,46,46,0,48
6,8,Wolves,33,16,17,13,8,12,42,41,1,47
9,9,Leicester,33,17,16,13,6,14,46,48,-2,45
10,10,Everton,33,16,17,12,8,13,46,43,3,44
8,11,West Ham,33,16,17,12,7,14,41,47,-6,43
11,12,Bournemouth,33,16,17,12,6,15,49,61,-12,42
12,13,Newcastle,33,16,17,11,8,14,33,40,-7,41
14,14,Brighton,33,17,16,11,8,14,40,48,-8,41
13,15,Crystal Palace,33,17,16,9,6,18,37,46,-9,33
16,16,Burnley,33,17,16,9,6,18,38,62,-24,33
15,17,Southampton,33,17,16,7,11,15,36,54,-18,32
17,18,Cardiff,33,16,17,8,5,20,33,65,-32,29
19,19,Huddersfield,33,16,17,4,5,24,21,60,-39,17
18,20,Fulham,33,17,16,4,5,24,29,73,-44,17
