,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,31,16,15,23,7,1,70,18,52,76
1,2,Man City,31,15,16,24,2,5,79,22,57,74
3,3,Arsenal,31,15,16,19,6,6,65,39,26,63
2,4,Spurs,30,16,14,20,1,9,57,32,25,61
5,5,Chelsea,31,15,16,18,6,7,52,33,19,60
4,6,Man Utd,30,16,14,17,7,6,58,40,18,58
6,7,Wolves,32,16,16,13,8,11,39,38,1,47
9,8,Leicester,32,16,16,13,5,14,42,43,-1,44
7,9,Watford,31,16,15,12,7,12,42,46,-4,43
8,10,West Ham,31,15,16,12,6,13,41,46,-5,42
10,11,Everton,31,15,16,11,7,13,43,42,1,40
11,12,Bournemouth,32,16,16,11,5,16,43,58,-15,38
14,13,Brighton,32,16,16,10,7,15,40,47,-7,37
13,14,Crystal Palace,31,15,16,10,6,15,38,42,-4,36
12,15,Newcastle,31,15,16,9,8,14,31,40,-9,35
15,16,Southampton,32,17,15,8,9,15,37,56,-19,33
16,17,Burnley,32,16,16,8,6,18,35,60,-25,30
17,18,Cardiff,31,15,16,8,5,18,29,59,-30,29
18,19,Fulham,32,16,16,5,5,22,30,70,-40,20
19,20,Huddersfield,32,16,16,3,5,24,19,59,-40,14
