,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,38,19,19,28,8,2,90,30,60,92
1,2,Man City,38,19,19,28,3,7,90,32,58,87
3,3,Arsenal,38,19,19,22,9,7,77,48,29,76
5,4,Chelsea,38,19,19,21,9,8,62,40,22,73
4,5,Man Utd,37,19,18,20,10,7,72,49,23,72
2,6,Spurs,37,19,18,21,3,13,69,46,23,66
6,7,Wolves,38,19,19,14,10,14,49,49,0,65
7,8,Watford,37,19,18,15,9,13,50,49,1,55
8,9,West Ham,37,18,19,14,9,14,51,55,-4,52
14,10,Brighton,38,19,19,15,6,17,47,52,-5,51
10,11,Everton,37,18,19,14,7,16,52,51,1,50
9,12,Leicester,38,19,19,14,7,17,48,51,-3,50
11,13,Bournemouth,38,19,19,14,5,19,51,67,-16,49
12,14,Newcastle,38,19,19,11,10,17,42,50,-8,46
13,15,Crystal Palace,38,19,19,12,7,19,45,52,-7,45
15,16,Southampton,37,19,18,9,10,18,40,61,-21,40
16,17,Burnley,38,19,19,11,6,21,43,69,-26,39
17,18,Cardiff,37,18,19,9,6,22,32,69,-37,33
19,19,Huddersfield,37,18,19,6,5,26,23,66,-43,23
18,20,Fulham,38,19,19,5,7,26,34,81,-47,22
