,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,37,18,19,29,2,6,92,30,62,89
0,2,Liverpool,36,18,18,26,8,2,81,23,58,86
4,3,Man Utd,37,19,18,21,8,8,73,49,24,71
2,4,Spurs,37,19,18,22,3,12,71,47,24,69
3,5,Arsenal,37,18,19,19,9,9,68,46,22,66
5,6,Chelsea,37,18,19,18,10,9,56,45,11,64
7,7,Watford,37,19,18,16,9,12,54,48,6,57
6,8,Wolves,36,18,18,15,10,11,46,42,4,55
10,9,Everton,37,18,19,15,7,15,52,49,3,52
9,10,Leicester,37,19,18,14,6,17,44,49,-5,48
14,11,Brighton,37,19,18,13,9,15,46,52,-6,48
11,12,Bournemouth,37,18,19,14,5,18,53,67,-14,47
8,13,West Ham,36,18,18,12,9,15,45,52,-7,45
13,14,Crystal Palace,37,19,18,12,7,18,45,49,-4,43
12,15,Newcastle,36,18,18,10,10,16,35,45,-10,40
15,16,Southampton,36,18,18,10,10,16,46,60,-14,40
16,17,Burnley,37,19,18,9,8,20,39,66,-27,35
17,18,Cardiff,37,18,19,9,6,22,33,74,-41,33
18,19,Fulham,36,18,18,5,5,26,37,78,-41,20
19,20,Huddersfield,37,18,19,5,5,27,24,69,-45,20
