,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,2,6,93,30,63,92
0,2,Liverpool,37,19,18,27,8,2,83,24,59,89
4,3,Man Utd,37,19,18,21,8,8,73,49,24,71
2,4,Spurs,37,19,18,22,3,12,71,47,24,69
3,5,Arsenal,38,19,19,20,9,9,70,47,23,69
5,6,Chelsea,37,18,19,18,10,9,56,45,11,64
6,7,Wolves,37,18,19,16,10,11,50,42,8,58
7,8,Watford,37,19,18,16,9,12,54,48,6,57
10,9,Everton,37,18,19,15,7,15,52,49,3,52
9,10,Leicester,37,19,18,14,6,17,44,49,-5,48
14,11,Brighton,38,19,19,13,9,16,46,53,-7,48
11,12,Bournemouth,37,18,19,14,5,18,53,67,-14,47
8,13,West Ham,37,18,19,12,9,16,46,54,-8,45
13,14,Crystal Palace,37,19,18,12,7,18,45,49,-4,43
15,15,Southampton,37,19,18,11,10,16,48,61,-13,43
12,16,Newcastle,37,18,19,10,10,17,36,47,-11,40
16,17,Burnley,38,19,19,9,8,21,40,68,-28,35
17,18,Cardiff,37,18,19,9,6,22,33,74,-41,33
18,19,Fulham,37,19,18,5,5,27,37,82,-45,20
19,20,Huddersfield,37,18,19,5,5,27,24,69,-45,20
