,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,28,3,4,90,21,69,87
0,2,Liverpool,36,18,18,25,8,3,78,23,55,83
2,3,Spurs,36,18,18,23,3,10,64,38,26,72
3,4,Arsenal,35,17,18,21,6,8,74,50,24,69
5,5,Chelsea,35,17,18,21,6,8,57,37,20,69
4,6,Man Utd,35,18,17,18,8,9,63,47,16,62
8,7,West Ham,36,18,18,15,7,14,49,51,-2,52
6,8,Wolves,35,17,18,14,8,13,45,40,5,50
7,9,Watford,35,18,17,14,8,13,47,50,-3,50
9,10,Leicester,35,18,17,14,5,16,45,49,-4,47
13,11,Crystal Palace,36,18,18,12,7,17,49,46,3,43
10,12,Everton,36,18,18,12,7,17,47,55,-8,43
12,13,Newcastle,35,17,18,11,8,16,37,47,-10,41
14,14,Brighton,35,18,17,11,7,17,39,51,-12,40
11,15,Bournemouth,35,17,18,11,7,17,48,63,-15,40
15,16,Southampton,35,18,17,10,9,16,40,56,-16,39
17,17,Cardiff,35,17,18,10,5,20,35,68,-33,35
16,18,Burnley,35,18,17,9,7,19,41,66,-25,34
18,19,Fulham,35,18,17,5,7,23,33,74,-41,22
19,20,Huddersfield,36,18,18,3,6,27,21,70,-49,15
