,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,35,17,18,26,2,7,86,29,57,80
0,2,Liverpool,36,18,18,23,11,2,77,26,51,80
2,3,Spurs,36,18,18,24,2,10,68,36,32,74
6,4,Wolves,36,18,18,16,10,10,48,40,8,71
4,5,Man Utd,35,18,17,20,8,7,67,43,24,70
3,6,Arsenal,35,17,18,20,8,7,73,44,29,69
5,7,Chelsea,35,17,18,19,9,7,59,37,22,67
7,8,Watford,36,18,18,15,9,12,55,53,2,55
8,9,West Ham,36,18,18,14,7,15,45,52,-7,50
10,10,Everton,36,18,18,12,9,15,49,51,-2,46
11,11,Bournemouth,36,18,18,12,8,16,46,59,-13,46
9,12,Leicester,35,18,17,12,8,15,42,46,-4,45
12,13,Newcastle,35,17,18,10,10,15,33,43,-10,43
13,14,Crystal Palace,36,18,18,11,6,19,43,52,-9,41
15,15,Southampton,36,18,18,8,13,15,43,59,-16,40
14,16,Brighton,35,18,17,10,9,16,41,52,-11,39
17,17,Cardiff,36,18,18,10,5,21,32,64,-32,35
16,18,Burnley,35,18,17,9,6,20,39,67,-28,33
18,19,Fulham,36,18,18,5,7,24,34,79,-45,22
19,20,Huddersfield,36,18,18,3,7,26,23,71,-48,16
