,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,26,2,8,86,31,55,80
0,2,Liverpool,36,18,18,23,11,2,77,26,51,80
3,3,Arsenal,37,18,19,22,8,7,75,44,31,75
2,4,Spurs,36,18,18,24,2,10,68,36,32,74
4,5,Man Utd,36,18,18,21,8,7,69,44,25,73
6,6,Wolves,36,18,18,16,10,10,48,40,8,71
5,7,Chelsea,36,18,18,19,9,8,60,39,21,67
7,8,Watford,36,18,18,15,9,12,55,53,2,55
8,9,West Ham,36,18,18,14,7,15,45,52,-7,50
10,10,Everton,36,18,18,12,9,15,49,51,-2,46
11,11,Bournemouth,36,18,18,12,8,16,46,59,-13,46
9,12,Leicester,36,18,18,12,8,16,42,47,-5,45
12,13,Newcastle,36,18,18,10,10,16,33,45,-12,43
14,14,Brighton,37,19,18,11,9,17,43,53,-10,42
13,15,Crystal Palace,36,18,18,11,6,19,43,52,-9,41
15,16,Southampton,36,18,18,8,13,15,43,59,-16,40
16,17,Burnley,36,18,18,10,6,20,41,67,-26,36
17,18,Cardiff,36,18,18,10,5,21,32,64,-32,35
18,19,Fulham,36,18,18,5,7,24,34,79,-45,22
19,20,Huddersfield,36,18,18,3,7,26,23,71,-48,16
