,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,36,18,18,26,8,2,83,24,59,86
1,2,Man City,35,17,18,27,3,5,85,24,61,84
4,3,Man Utd,35,18,17,21,8,6,68,45,23,71
3,4,Arsenal,35,17,18,21,7,7,69,43,26,70
5,5,Chelsea,35,17,18,21,7,7,65,39,26,70
2,6,Spurs,36,18,18,20,3,13,62,42,20,63
8,7,West Ham,36,18,18,15,6,15,49,56,-7,51
6,8,Wolves,35,17,18,13,9,13,44,43,1,48
7,9,Watford,35,18,17,13,9,13,46,49,-3,48
9,10,Leicester,35,18,17,14,5,16,47,47,0,47
11,11,Bournemouth,35,17,18,13,6,16,49,61,-12,45
10,12,Everton,35,17,18,12,7,16,48,49,-1,43
14,13,Brighton,35,18,17,11,8,16,39,48,-9,41
16,14,Burnley,35,18,17,11,7,17,44,65,-21,40
13,15,Crystal Palace,35,18,17,10,8,17,39,45,-6,38
12,16,Newcastle,35,17,18,9,10,16,34,49,-15,37
15,17,Southampton,35,18,17,8,12,15,39,56,-17,36
17,18,Cardiff,35,17,18,8,5,22,30,67,-37,29
19,19,Huddersfield,36,18,18,5,5,26,22,66,-44,20
18,20,Fulham,35,18,17,5,5,25,33,77,-44,20
