,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,31,2,5,95,24,71,95
0,2,Liverpool,37,19,18,26,9,2,82,25,57,87
5,3,Chelsea,37,18,19,20,10,7,60,37,23,71
4,4,Man Utd,37,19,18,20,9,8,68,49,19,71
2,5,Spurs,37,19,18,23,1,13,68,46,22,70
3,6,Arsenal,38,19,19,20,8,10,73,54,19,69
6,7,Wolves,37,18,19,13,8,16,47,51,-4,60
7,8,Watford,37,19,18,16,8,13,52,49,3,57
8,9,West Ham,37,18,19,15,8,14,52,53,-1,54
11,10,Bournemouth,37,18,19,15,6,16,53,59,-6,53
13,11,Crystal Palace,37,19,18,14,6,17,49,52,-3,50
9,12,Leicester,37,19,18,13,7,17,44,52,-8,47
14,13,Brighton,38,19,19,13,7,18,43,53,-10,46
10,14,Everton,37,18,19,12,8,17,47,51,-4,45
12,15,Newcastle,37,18,19,10,10,17,39,50,-11,43
15,16,Southampton,37,19,18,10,10,17,43,60,-17,43
16,17,Burnley,38,19,19,11,8,19,43,68,-25,41
17,18,Cardiff,37,18,19,9,5,23,33,72,-39,32
18,19,Fulham,37,19,18,7,5,25,35,76,-41,26
19,20,Huddersfield,37,18,19,3,7,27,21,66,-45,16
