,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,33,17,16,25,7,1,77,19,58,82
1,2,Man City,32,15,17,26,2,4,85,22,63,80
6,3,Wolves,33,16,17,14,9,10,48,39,9,64
3,4,Arsenal,33,16,17,18,7,8,64,46,18,62
4,5,Man Utd,32,17,15,17,9,6,62,44,18,62
5,6,Chelsea,33,16,17,18,7,8,52,36,16,62
2,7,Spurs,33,17,16,20,1,12,58,39,19,61
7,8,Watford,33,17,16,13,9,11,46,47,-1,49
10,9,Everton,33,16,17,13,7,13,47,44,3,47
11,10,Bournemouth,33,16,17,13,5,15,47,57,-10,46
9,11,Leicester,33,17,16,13,5,15,46,45,1,45
14,12,Brighton,33,17,16,13,6,14,40,44,-4,45
8,13,West Ham,33,16,17,12,6,15,42,49,-7,43
12,14,Newcastle,33,16,17,10,9,14,36,40,-4,42
13,15,Crystal Palace,33,17,16,10,7,16,40,48,-8,39
15,16,Southampton,33,17,16,7,9,17,36,58,-22,33
16,17,Burnley,33,17,16,8,6,19,35,63,-28,30
17,18,Cardiff,33,16,17,8,5,20,29,63,-34,29
18,19,Fulham,33,17,16,4,6,23,32,75,-43,18
19,20,Huddersfield,33,16,17,3,6,24,19,63,-44,15
