,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
0,1,Liverpool,35,18,17,27,7,1,82,20,62,88
1,2,Man City,34,16,18,28,2,4,92,26,66,86
6,3,Wolves,35,17,18,15,10,10,50,39,11,68
2,4,Spurs,35,18,17,21,1,13,63,45,18,64
3,5,Arsenal,35,17,18,18,8,9,65,48,17,63
4,6,Man Utd,34,18,16,17,9,8,62,48,14,62
5,7,Chelsea,35,17,18,18,7,10,54,42,12,62
10,8,Everton,35,17,18,15,7,13,54,45,9,53
7,9,Watford,35,18,17,14,10,11,48,47,1,53
9,10,Leicester,35,18,17,14,6,15,50,48,2,49
8,11,West Ham,35,17,18,13,7,15,46,52,-6,47
11,12,Bournemouth,35,17,18,13,6,16,50,62,-12,47
14,13,Brighton,35,18,17,13,7,15,42,48,-6,46
12,14,Newcastle,35,17,18,11,9,15,40,41,-1,45
13,15,Crystal Palace,35,18,17,11,7,17,43,51,-8,42
16,16,Burnley,35,18,17,10,6,19,40,66,-26,36
15,17,Southampton,35,18,17,7,10,18,36,62,-26,34
17,18,Cardiff,35,17,18,8,5,22,31,67,-36,29
18,19,Fulham,35,18,17,5,6,24,36,80,-44,21
19,20,Huddersfield,35,17,18,3,6,26,20,67,-47,15
