,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,36,18,18,28,3,5,91,30,61,87
0,2,Liverpool,36,18,18,26,9,1,80,21,59,87
3,3,Arsenal,37,18,19,22,8,7,77,44,33,74
4,4,Man Utd,36,18,18,22,7,7,73,46,27,73
2,5,Spurs,37,19,18,23,3,11,67,40,27,72
5,6,Chelsea,37,18,19,21,8,8,66,39,27,71
7,7,Watford,37,19,18,16,8,13,53,52,1,56
6,8,Wolves,36,18,18,15,8,13,51,51,0,53
10,9,Everton,37,18,19,14,7,16,54,52,2,49
9,10,Leicester,36,18,18,14,7,15,48,49,-1,49
11,11,Bournemouth,37,18,19,13,8,16,50,63,-13,47
12,12,Newcastle,36,18,18,11,11,14,39,46,-7,44
8,13,West Ham,36,18,18,12,6,18,42,57,-15,42
14,14,Brighton,37,19,18,11,8,18,42,56,-14,41
15,15,Southampton,36,18,18,9,12,15,41,56,-15,39
13,16,Crystal Palace,37,19,18,10,7,20,44,52,-8,37
17,17,Cardiff,37,18,19,10,4,23,34,70,-36,34
16,18,Burnley,37,19,18,9,6,22,45,75,-30,33
18,19,Fulham,36,18,18,5,7,24,31,78,-47,22
19,20,Huddersfield,36,18,18,3,5,28,20,71,-51,14
