,Position,Club,Matches,Away Matches,Home Matches,Wins,Draws,Losses,GF,GA,GD,Pts
1,1,Man City,38,19,19,30,2,6,98,29,69,92
0,2,Liverpool,38,19,19,27,10,1,88,27,61,91
4,3,Man Utd,37,19,18,21,8,8,65,45,20,73
6,4,Wolves,38,19,19,16,12,10,53,45,8,73
2,5,Spurs,37,19,18,23,3,11,70,42,28,72
3,6,Arsenal,38,19,19,21,7,10,78,55,23,71
5,7,Chelsea,38,19,19,19,8,11,60,46,14,66
9,8,Leicester,38,19,19,18,6,14,58,51,7,61
7,9,Watford,37,19,18,15,10,12,53,52,1,56
10,10,Everton,37,18,19,13,8,16,52,54,-2,48
11,11,Bournemouth,38,19,19,13,7,18,54,67,-13,48
8,12,West Ham,37,18,19,13,7,17,48,57,-9,47
14,13,Brighton,38,19,19,12,8,18,43,54,-11,44
12,14,Newcastle,38,19,19,10,11,17,42,57,-15,44
13,15,Crystal Palace,38,19,19,11,8,19,42,52,-10,43
15,16,Southampton,37,19,18,8,11,18,41,61,-20,38
16,17,Burnley,38,19,19,10,8,20,44,68,-24,38
17,18,Cardiff,37,18,19,9,6,22,30,72,-42,33
18,19,Fulham,38,19,19,6,8,24,41,84,-43,26
19,20,Huddersfield,37,18,19,4,6,27,20,62,-42,18
